County Name,State,Household Median Income,Family's Median Income,Total Population,State Code,County Code,State Abbr
MORGAN,Kentucky,36134,47336,13288,21,175,KY
PULASKI,Kentucky,39998,53373,64350,21,199,KY
ADAIR,Kentucky,38021,46763,19222,21,001,KY
BREATHITT,Kentucky,27344,37589,12977,21,025,KY
HART,Kentucky,38396,48090,18729,21,099,KY
TRIMBLE,Kentucky,53056,60795,8558,21,223,KY
HICKMAN,Kentucky,42929,61438,4510,21,105,KY
LYON,Kentucky,52528,63254,8271,21,143,KY
LEWIS,Kentucky,31147,44573,13417,21,135,KY
WOODFORD,Kentucky,63820,78458,26318,21,239,KY
LESLIE,Kentucky,31627,40008,10283,21,131,KY
LAWRENCE,Kentucky,32798,43846,15671,21,127,KY
MCCRACKEN,Kentucky,46080,65019,65268,21,145,KY
WHITLEY,Kentucky,39005,49562,36131,21,235,KY
FLOYD,Kentucky,32730,42035,36456,21,071,KY
KENTON,Kentucky,64339,82474,165668,21,117,KY
MAGOFFIN,Kentucky,28147,35823,12491,21,153,KY
ROWAN,Kentucky,38230,53438,24507,21,205,KY
TAYLOR,Kentucky,44522,56689,25571,21,217,KY
CARLISLE,Kentucky,45109,61494,4784,21,039,KY
ESTILL,Kentucky,31688,41520,14224,21,065,KY
GREENUP,Kentucky,51655,61567,35555,21,089,KY
FLEMING,Kentucky,44612,53073,14513,21,069,KY
CARTER,Kentucky,34736,46243,27159,21,043,KY
GRANT,Kentucky,48714,57707,24951,21,081,KY
JEFFERSON,Kentucky,56586,73882,767419,21,111,KY
LOGAN,Kentucky,48014,57173,26902,21,141,KY
MASON,Kentucky,45377,62849,17112,21,161,KY
PENDLETON,Kentucky,54375,69814,14572,21,191,KY
ROBERTSON,Kentucky,41902,55682,2123,21,201,KY
SPENCER,Kentucky,80166,87072,18680,21,215,KY
BATH,Kentucky,44898,52668,12355,21,011,KY
BALLARD,Kentucky,45048,56941,8032,21,007,KY
BOYLE,Kentucky,46382,62872,29972,21,021,KY
GREEN,Kentucky,35899,49185,10979,21,087,KY
HARLAN,Kentucky,26478,35144,26699,21,095,KY
MARTIN,Kentucky,41013,47237,11648,21,159,KY
LINCOLN,Kentucky,42919,51358,24476,21,137,KY
MONROE,Kentucky,34879,52704,10627,21,171,KY
OHIO,Kentucky,45564,51270,24071,21,183,KY
UNION,Kentucky,46673,55326,14638,21,225,KY
WEBSTER,Kentucky,42119,57010,13068,21,233,KY
CALLOWAY,Kentucky,42273,58454,38837,21,035,KY
CASEY,Kentucky,34819,42474,15885,21,045,KY
CHRISTIAN,Kentucky,43919,50424,71414,21,047,KY
DAVIESS,Kentucky,51673,65657,100474,21,059,KY
GRAYSON,Kentucky,38612,45876,26247,21,085,KY
HENDERSON,Kentucky,48926,61645,45829,21,101,KY
HENRY,Kentucky,53926,62197,15911,21,103,KY
HOPKINS,Kentucky,47170,58605,45331,21,107,KY
JACKSON,Kentucky,32138,42687,13369,21,109,KY
LAUREL,Kentucky,41526,50362,60357,21,125,KY
MARSHALL,Kentucky,55113,74268,31192,21,157,KY
MEADE,Kentucky,56603,72298,28182,21,163,KY
MONTGOMERY,Kentucky,45516,58294,27884,21,173,KY
NICHOLAS,Kentucky,38149,48851,7153,21,181,KY
OLDHAM,Kentucky,99128,112562,65967,21,185,KY
OWEN,Kentucky,48801,63682,10796,21,187,KY
ROCKCASTLE,Kentucky,35720,51213,16820,21,203,KY
SCOTT,Kentucky,70817,81449,54667,21,209,KY
WARREN,Kentucky,52270,64052,128652,21,227,KY
ALLEN,Kentucky,44036,55473,20944,21,003,KY
BOURBON,Kentucky,49637,63149,20058,21,017,KY
BULLITT,Kentucky,63348,73472,80171,21,029,KY
CRITTENDEN,Kentucky,45244,59325,9000,21,055,KY
FULTON,Kentucky,30114,43309,6130,21,075,KY
KNOTT,Kentucky,31198,40060,15260,21,119,KY
MENIFEE,Kentucky,39325,50494,6443,21,165,KY
MUHLENBERG,Kentucky,43590,55724,30951,21,177,KY
PERRY,Kentucky,33640,44405,26624,21,193,KY
WOLFE,Kentucky,24623,35643,7207,21,237,KY
CLAY,Kentucky,26840,35507,20368,21,051,KY
BELL,Kentucky,26272,32386,26791,21,013,KY
CUMBERLAND,Kentucky,35344,46750,6697,21,057,KY
GRAVES,Kentucky,44043,60349,37248,21,083,KY
LEE,Kentucky,25275,34638,6881,21,129,KY
BUTLER,Kentucky,41763,54244,12764,21,031,KY
EDMONSON,Kentucky,43401,51887,12138,21,061,KY
HARRISON,Kentucky,48438,63786,18722,21,097,KY
BRACKEN,Kentucky,49158,67443,8305,21,023,KY
NELSON,Kentucky,60127,72320,45650,21,179,KY
WAYNE,Kentucky,34914,48875,20546,21,231,KY
MARION,Kentucky,40107,57225,19244,21,155,KY
TRIGG,Kentucky,50536,62271,14449,21,221,KY
BOONE,Kentucky,78327,92987,130820,21,015,KY
JESSAMINE,Kentucky,58245,69174,53032,21,113,KY
KNOX,Kentucky,30181,37542,31365,21,121,KY
LETCHER,Kentucky,29886,36853,22295,21,133,KY
LIVINGSTON,Kentucky,50839,58276,9235,21,139,KY
PIKE,Kentucky,34856,44246,59497,21,195,KY
SHELBY,Kentucky,67056,78785,47325,21,211,KY
ANDERSON,Kentucky,55334,67681,22409,21,005,KY
BRECKINRIDGE,Kentucky,47190,62988,20176,21,027,KY
FRANKLIN,Kentucky,56274,71234,50529,21,073,KY
MCCREARY,Kentucky,28105,34659,17465,21,147,KY
MADISON,Kentucky,50060,66615,90802,21,151,KY
METCALFE,Kentucky,37386,43978,10036,21,169,KY
OWSLEY,Kentucky,30284,40240,4442,21,189,KY
SIMPSON,Kentucky,48623,58699,18183,21,213,KY
CLARK,Kentucky,54953,67851,35971,21,049,KY
TODD,Kentucky,44005,56474,12316,21,219,KY
CARROLL,Kentucky,43524,52870,10671,21,041,KY
CLINTON,Kentucky,32184,40608,10193,21,053,KY
GALLATIN,Kentucky,52167,56276,8737,21,077,KY
RAPIDES,Louisiana,47269,57569,130970,22,079,LA
TANGIPAHOA,Louisiana,47832,60415,132057,22,105,LA
WEST CARROLL,Louisiana,38500,49983,11041,22,123,LA
CALDWELL,Louisiana,37691,48561,9992,22,021,LA
EAST CARROLL,Louisiana,22346,31738,7096,22,035,LA
EVANGELINE,Louisiana,31965,42651,33589,22,039,LA
ST. BERNARD,Louisiana,44661,51773,46266,22,087,LA
WEST BATON ROUGE,Louisiana,65385,76184,26101,22,121,LA
RED RIVER,Louisiana,33816,47500,8565,22,081,LA
NATCHITOCHES,Louisiana,28567,48617,38769,22,069,LA
CATAHOULA,Louisiana,40129,59656,9766,22,025,LA
FRANKLIN,Louisiana,35282,42733,20238,22,041,LA
ASSUMPTION,Louisiana,43759,60026,22478,22,007,LA
VERMILION,Louisiana,51945,63386,59865,22,113,LA
CONCORDIA,Louisiana,32500,46136,19778,22,029,LA
RICHLAND,Louisiana,34029,44603,20350,22,083,LA
ST. MARTIN,Louisiana,48656,58000,53732,22,099,LA
VERNON,Louisiana,49141,59359,49646,22,115,LA
WINN,Louisiana,38353,49159,14313,22,127,LA
EAST BATON ROUGE,Louisiana,54948,74147,443763,22,033,LA
SABINE,Louisiana,40336,52203,23991,22,085,LA
ALLEN,Louisiana,46446,57347,25618,22,003,LA
MADISON,Louisiana,30350,36269,11306,22,065,LA
JEFFERSON DAVIS,Louisiana,42105,60282,31441,22,053,LA
ST. JAMES,Louisiana,51603,65405,21308,22,093,LA
GRANT,Louisiana,42505,52070,22340,22,043,LA
WEST FELICIANA,Louisiana,59637,86033,15428,22,125,LA
JEFFERSON,Louisiana,54032,67777,434850,22,051,LA
BEAUREGARD,Louisiana,53209,65245,37043,22,011,LA
BIENVILLE,Louisiana,30272,44355,13564,22,013,LA
BOSSIER,Louisiana,54268,68018,126499,22,015,LA
CAMERON,Louisiana,53423,63542,6930,22,023,LA
EAST FELICIANA,Louisiana,51803,61216,19371,22,037,LA
ST. JOHN THE BAPTIST,Louisiana,57429,64251,43242,22,095,LA
PLAQUEMINES,Louisiana,57204,66696,23338,22,075,LA
OUACHITA,Louisiana,41121,53169,155494,22,073,LA
WASHINGTON,Louisiana,37570,46898,46435,22,117,LA
ST. LANDRY,Louisiana,36403,45097,83172,22,097,LA
ACADIA,Louisiana,43396,56650,62457,22,001,LA
ST. MARY,Louisiana,40485,50871,50968,22,101,LA
ST. TAMMANY,Louisiana,68905,84271,255155,22,103,LA
UNION,Louisiana,44100,60895,22353,22,111,LA
CADDO,Louisiana,41797,56007,245831,22,017,LA
ASCENSION,Louisiana,80527,92889,123114,22,005,LA
LAFAYETTE,Louisiana,56999,73881,241973,22,055,LA
IBERIA,Louisiana,46861,54737,71887,22,045,LA
LINCOLN,Louisiana,35467,54871,47246,22,061,LA
ST. HELENA,Louisiana,43886,52303,10297,22,091,LA
WEBSTER,Louisiana,28951,38462,39242,22,119,LA
DE SOTO,Louisiana,46006,56323,27289,22,031,LA
IBERVILLE,Louisiana,50161,57226,32822,22,047,LA
LIVINGSTON,Louisiana,63389,76643,138928,22,063,LA
MOREHOUSE,Louisiana,32929,42545,25610,22,067,LA
ORLEANS,Louisiana,41604,61310,390845,22,071,LA
TERREBONNE,Louisiana,48747,60379,112054,22,109,LA
CALCASIEU,Louisiana,51148,65251,201619,22,019,LA
CLAIBORNE,Louisiana,26776,35460,15985,22,027,LA
AVOYELLES,Louisiana,38565,49392,40669,22,009,LA
JACKSON,Louisiana,39139,51418,15879,22,049,LA
POINTE COUPEE,Louisiana,41480,57968,22016,22,077,LA
ST. CHARLES,Louisiana,69019,83489,52773,22,089,LA
LAFOURCHE,Louisiana,55506,66875,98108,22,057,LA
TENSAS,Louisiana,27500,34022,4561,22,107,LA
LASALLE,Louisiana,42104,51514,14936,22,059,LA
OXFORD,Maine,49204,60613,57550,23,017,ME
PENOBSCOT,Maine,50808,67476,151774,23,019,ME
ANDROSCOGGIN,Maine,53509,68039,107602,23,001,ME
CUMBERLAND,Maine,73072,94813,292307,23,005,ME
YORK,Maine,67830,83392,204316,23,031,ME
SOMERSET,Maine,44256,55156,50520,23,025,ME
LINCOLN,Maine,57720,72573,34201,23,015,ME
WALDO,Maine,51931,64881,39539,23,027,ME
PISCATAQUIS,Maine,40890,52356,16836,23,021,ME
AROOSTOOK,Maine,41123,56388,67809,23,003,ME
WASHINGTON,Maine,41347,53099,31491,23,029,ME
KNOX,Maine,57751,71412,39759,23,013,ME
SAGADAHOC,Maine,63694,78617,35452,23,023,ME
KENNEBEC,Maine,55365,71514,121753,23,011,ME
FRANKLIN,Maine,51422,63623,29982,23,007,ME
HANCOCK,Maine,57178,72642,54601,23,009,ME
WORCESTER,Maryland,63499,80162,51765,24,047,MD
TALBOT,Maryland,73547,90914,37167,24,041,MD
HOWARD,Maryland,121160,144807,318855,24,027,MD
PRINCE GEORGE'S,Maryland,84920,98084,908670,24,033,MD
ANNE ARUNDEL,Maryland,100798,115941,571275,24,003,MD
BALTIMORE,Maryland,76866,95382,828018,24,005,MD
FREDERICK,Maryland,97730,112986,251422,24,021,MD
CALVERT,Maryland,109313,123497,91511,24,009,MD
GARRETT,Maryland,52617,65910,29235,24,023,MD
KENT,Maryland,58598,84525,19536,24,029,MD
MONTGOMERY,Maryland,108820,130754,1043530,24,031,MD
CARROLL,Maryland,96769,113063,167699,24,013,MD
QUEEN ANNE'S,Maryland,97034,111420,49632,24,035,MD
ST. MARY'S,Maryland,89845,107793,112290,24,037,MD
CHARLES,Maryland,100003,111607,159428,24,017,MD
DORCHESTER,Maryland,52917,68946,32138,24,019,MD
WASHINGTON,Maryland,60860,76458,150109,24,043,MD
WICOMICO,Maryland,56956,69804,102539,24,045,MD
CECIL,Maryland,76887,91688,102552,24,015,MD
CAROLINE,Maryland,58638,69877,33049,24,011,MD
BALTIMORE CITY,Maryland,50379,63109,609032,24,510,MD
SOMERSET,Maryland,37803,52292,25729,24,039,MD
HARFORD,Maryland,89147,106836,252222,24,025,MD
ALLEGANY,Maryland,45893,61181,71445,24,001,MD
BARNSTABLE,Massachusetts,74336,93335,213496,25,001,MA
BERKSHIRE,Massachusetts,59230,79227,126425,25,003,MA
PLYMOUTH,Massachusetts,89489,109679,515303,25,023,MA
NORFOLK,Massachusetts,103291,129076,700437,25,021,MA
NANTUCKET,Massachusetts,107717,122454,11168,25,019,MA
SUFFOLK,Massachusetts,69669,80142,796605,25,025,MA
DUKES,Massachusetts,71811,96641,17312,25,007,MA
MIDDLESEX,Massachusetts,102603,128001,1600842,25,017,MA
BRISTOL,Massachusetts,69095,87136,561037,25,005,MA
HAMPDEN,Massachusetts,55429,72079,467871,25,013,MA
ESSEX,Massachusetts,79263,99551,783676,25,009,MA
FRANKLIN,Massachusetts,60950,81069,70577,25,011,MA
WORCESTER,Massachusetts,74679,96393,824772,25,027,MA
HAMPSHIRE,Massachusetts,70876,95898,161032,25,015,MA
ALLEGAN,Michigan,62965,73104,116143,26,005,MI
ALGER,Michigan,45570,58629,9151,26,003,MI
OCEANA,Michigan,50104,56713,26416,26,127,MI
CLARE,Michigan,39565,48650,30651,26,035,MI
ISABELLA,Michigan,45116,63552,70688,26,073,MI
TUSCOLA,Michigan,49988,60171,52939,26,157,MI
ALPENA,Michigan,43363,56178,28520,26,007,MI
MIDLAND,Michigan,62625,77285,83355,26,111,MI
OSCODA,Michigan,42335,49475,8248,26,135,MI
CLINTON,Michigan,70390,86184,78389,26,037,MI
GRATIOT,Michigan,47848,58791,40916,26,057,MI
LENAWEE,Michigan,55450,67492,98381,26,091,MI
MONTCALM,Michigan,49448,57103,63413,26,117,MI
ST. CLAIR,Michigan,56951,72466,159247,26,147,MI
WASHTENAW,Michigan,72586,102099,367000,26,161,MI
CASS,Michigan,55107,67308,51523,26,027,MI
ROSCOMMON,Michigan,42054,50703,23851,26,143,MI
BRANCH,Michigan,51947,61413,43513,26,023,MI
JACKSON,Michigan,53658,65524,158636,26,075,MI
MACOMB,Michigan,62855,77292,870325,26,099,MI
BARAGA,Michigan,46065,57163,8421,26,013,MI
EATON,Michigan,64348,78717,109456,26,045,MI
GOGEBIC,Michigan,38839,55729,15061,26,053,MI
CHIPPEWA,Michigan,46486,57256,37629,26,033,MI
MONROE,Michigan,62203,77263,149727,26,115,MI
OAKLAND,Michigan,79698,102947,1253185,26,125,MI
HILLSDALE,Michigan,49622,60213,45757,26,059,MI
MUSKEGON,Michigan,50854,60836,173297,26,121,MI
LEELANAU,Michigan,65249,80411,21652,26,089,MI
LAPEER,Michigan,62641,73216,88038,26,087,MI
SANILAC,Michigan,47672,57229,41295,26,151,MI
KEWEENAW,Michigan,50292,63833,2111,26,083,MI
ONTONAGON,Michigan,41546,54093,5877,26,131,MI
OTTAWA,Michigan,69314,83527,286558,26,139,MI
ALCONA,Michigan,40484,51351,10353,26,001,MI
IONIA,Michigan,57043,65797,64300,26,067,MI
KALKASKA,Michigan,46898,54068,17585,26,079,MI
BERRIEN,Michigan,50795,64477,154133,26,021,MI
OGEMAW,Michigan,40373,49825,20898,26,129,MI
WEXFORD,Michigan,47193,55894,33256,26,165,MI
CRAWFORD,Michigan,47977,59651,13892,26,039,MI
DICKINSON,Michigan,51645,66834,25439,26,043,MI
HURON,Michigan,48289,60860,31349,26,063,MI
INGHAM,Michigan,52872,73056,290587,26,065,MI
MASON,Michigan,51725,64313,28954,26,105,MI
MENOMINEE,Michigan,46828,57996,23074,26,109,MI
MISSAUKEE,Michigan,47194,54916,15028,26,113,MI
ST. JOSEPH,Michigan,52086,59658,60836,26,149,MI
VAN BUREN,Michigan,54485,66975,75358,26,159,MI
ARENAC,Michigan,42290,53178,15070,26,011,MI
BARRY,Michigan,64490,75243,60540,26,015,MI
IRON,Michigan,41599,57405,11152,26,071,MI
BENZIE,Michigan,57974,71195,17615,26,019,MI
SCHOOLCRAFT,Michigan,45500,58824,8048,26,153,MI
WAYNE,Michigan,47301,60628,1757299,26,163,MI
GRAND TRAVERSE,Michigan,63575,79544,92181,26,055,MI
MACKINAC,Michigan,47938,58266,10780,26,097,MI
GENESEE,Michigan,48588,61156,407875,26,049,MI
ANTRIM,Michigan,56165,66723,23206,26,009,MI
HOUGHTON,Michigan,43183,63452,36070,26,061,MI
LIVINGSTON,Michigan,84221,100102,189754,26,093,MI
IOSCO,Michigan,43678,50671,25197,26,069,MI
LAKE,Michigan,37320,49633,11852,26,085,MI
MANISTEE,Michigan,50055,61068,24457,26,101,MI
MONTMORENCY,Michigan,41772,50256,9265,26,119,MI
PRESQUE ISLE,Michigan,47948,58295,12714,26,141,MI
GLADWIN,Michigan,44619,54317,25279,26,051,MI
KALAMAZOO,Michigan,56511,77438,262745,26,077,MI
MECOSTA,Michigan,45018,59022,43251,26,107,MI
MARQUETTE,Michigan,53970,68716,66686,26,103,MI
NEWAYGO,Michigan,50326,58973,48366,26,123,MI
OSCEOLA,Michigan,44032,52628,23290,26,133,MI
OTSEGO,Michigan,54332,63074,24490,26,137,MI
CALHOUN,Michigan,48607,61014,134212,26,025,MI
CHEBOYGAN,Michigan,48044,57377,25418,26,031,MI
LUCE,Michigan,45469,62181,6338,26,095,MI
KENT,Michigan,63053,77183,648121,26,081,MI
SAGINAW,Michigan,48000,61099,191821,26,145,MI
SHIAWASSEE,Michigan,56032,66859,68340,26,155,MI
BAY,Michigan,48819,61200,104104,26,017,MI
CHARLEVOIX,Michigan,55760,70926,26188,26,029,MI
DELTA,Michigan,47434,59638,36026,26,041,MI
EMMET,Michigan,55829,70734,33104,26,047,MI
MEEKER,Minnesota,63452,78352,23105,27,093,MN
RICE,Minnesota,68584,84211,66185,27,131,MN
RED LAKE,Minnesota,58576,76855,4015,27,125,MN
CLAY,Minnesota,65269,84966,63446,27,027,MN
FILLMORE,Minnesota,61207,78064,20949,27,045,MN
POLK,Minnesota,59343,82620,31521,27,119,MN
SIBLEY,Minnesota,63439,76451,14892,27,143,MN
WATONWAN,Minnesota,54065,69268,10972,27,165,MN
BIG STONE,Minnesota,53900,70541,4996,27,011,MN
CASS,Minnesota,52204,62142,29268,27,021,MN
HUBBARD,Minnesota,56709,68125,21019,27,057,MN
MARTIN,Minnesota,52798,68869,19852,27,091,MN
NOBLES,Minnesota,55304,66655,21734,27,105,MN
SHERBURNE,Minnesota,89250,97430,94463,27,141,MN
CARVER,Minnesota,101496,120013,101949,27,019,MN
MCLEOD,Minnesota,62121,79910,35832,27,085,MN
RAMSEY,Minnesota,64660,85923,544442,27,123,MN
WINONA,Minnesota,59329,78688,50725,27,169,MN
DODGE,Minnesota,74575,87827,20669,27,039,MN
CROW WING,Minnesota,56549,70197,64217,27,035,MN
WRIGHT,Minnesota,84974,98738,134438,27,171,MN
LINCOLN,Minnesota,53077,70813,5677,27,081,MN
MILLE LACS,Minnesota,56135,64420,25865,27,095,MN
CARLTON,Minnesota,63098,77054,35633,27,017,MN
KANABEC,Minnesota,57163,69307,16089,27,065,MN
KOOCHICHING,Minnesota,50870,64588,12515,27,071,MN
MORRISON,Minnesota,57815,70586,33064,27,097,MN
PENNINGTON,Minnesota,60122,74949,14183,27,113,MN
STEELE,Minnesota,64903,81636,36683,27,147,MN
WILKIN,Minnesota,60595,74818,6291,27,167,MN
AITKIN,Minnesota,49351,60765,15834,27,001,MN
FARIBAULT,Minnesota,53156,69814,13801,27,043,MN
MURRAY,Minnesota,60231,76875,8296,27,101,MN
KANDIYOHI,Minnesota,60294,72851,42841,27,067,MN
LAKE,Minnesota,61452,71863,10560,27,075,MN
ROCK,Minnesota,63005,69929,9402,27,133,MN
ROSEAU,Minnesota,62202,75596,15361,27,135,MN
TRAVERSE,Minnesota,51957,68712,3311,27,155,MN
BECKER,Minnesota,60284,71902,34011,27,005,MN
HENNEPIN,Minnesota,78167,105514,1245837,27,053,MN
BROWN,Minnesota,61120,78532,25163,27,015,MN
CHIPPEWA,Minnesota,55269,71971,11953,27,023,MN
CLEARWATER,Minnesota,50386,65000,8821,27,029,MN
GOODHUE,Minnesota,66800,87116,46246,27,049,MN
ISANTI,Minnesota,74616,84622,39430,27,059,MN
JACKSON,Minnesota,58727,72778,9954,27,063,MN
MOWER,Minnesota,54295,70685,39807,27,099,MN
PINE,Minnesota,53422,66327,29223,27,115,MN
OLMSTED,Minnesota,76951,97171,154809,27,109,MN
WADENA,Minnesota,46605,57631,13654,27,159,MN
BENTON,Minnesota,57715,71793,40129,27,009,MN
FREEBORN,Minnesota,53631,64297,30463,27,047,MN
ITASCA,Minnesota,55139,68862,45141,27,061,MN
POPE,Minnesota,61275,78952,11048,27,121,MN
STEVENS,Minnesota,60559,87050,9789,27,149,MN
SWIFT,Minnesota,51620,65083,9359,27,151,MN
COTTONWOOD,Minnesota,52087,66472,11299,27,033,MN
SCOTT,Minnesota,102152,116804,145275,27,139,MN
WABASHA,Minnesota,65226,80461,21537,27,157,MN
PIPESTONE,Minnesota,52917,69369,9191,27,117,MN
NORMAN,Minnesota,55085,70368,6520,27,107,MN
NICOLLET,Minnesota,67399,83885,33954,27,103,MN
DOUGLAS,Minnesota,63819,79774,37513,27,041,MN
GRANT,Minnesota,55466,66375,5935,27,051,MN
KITTSON,Minnesota,59643,74777,4311,27,069,MN
LE SUEUR,Minnesota,71080,87814,28242,27,079,MN
MAHNOMEN,Minnesota,44688,53750,5501,27,087,MN
CHISAGO,Minnesota,83464,95532,55315,27,025,MN
REDWOOD,Minnesota,55404,69022,15261,27,127,MN
YELLOW MEDICINE,Minnesota,59210,71568,9814,27,173,MN
TODD,Minnesota,53585,65472,24494,27,153,MN
BELTRAMI,Minnesota,49160,62572,46403,27,007,MN
BLUE EARTH,Minnesota,57429,79167,66795,27,013,MN
HOUSTON,Minnesota,60382,77733,18648,27,055,MN
LAC QUI PARLE,Minnesota,53071,68325,6719,27,073,MN
LAKE OF THE WOODS,Minnesota,49967,64615,3771,27,077,MN
OTTER TAIL,Minnesota,58682,73408,58195,27,111,MN
WASECA,Minnesota,56762,71143,18740,27,161,MN
ST. LOUIS,Minnesota,55646,76907,199759,27,137,MN
ANOKA,Minnesota,82175,95429,350253,27,003,MN
STEARNS,Minnesota,62789,78651,158452,27,145,MN
DAKOTA,Minnesota,86036,104537,421453,27,037,MN
LYON,Minnesota,57730,74801,25758,27,083,MN
MARSHALL,Minnesota,60118,76182,9372,27,089,MN
RENVILLE,Minnesota,59028,70882,14652,27,129,MN
WASHINGTON,Minnesota,96671,114542,255938,27,163,MN
COOK,Minnesota,57432,67708,5376,27,031,MN
COPIAH,Mississippi,42151,52534,28501,28,029,MS
HINDS,Mississippi,44625,56666,238797,28,049,MS
UNION,Mississippi,45754,56920,28507,28,145,MS
TIPPAH,Mississippi,39246,48424,22018,28,139,MS
FORREST,Mississippi,39840,50775,75224,28,035,MS
LAFAYETTE,Mississippi,50272,71627,53590,28,071,MS
LOWNDES,Mississippi,50441,62763,59150,28,087,MS
WILKINSON,Mississippi,27313,36250,8875,28,157,MS
JEFFERSON DAVIS,Mississippi,32116,47688,11339,28,065,MS
SCOTT,Mississippi,34943,50426,28332,28,123,MS
YAZOO,Mississippi,33279,45160,28565,28,163,MS
BOLIVAR,Mississippi,29854,39955,31848,28,011,MS
PIKE,Mississippi,31784,43423,39532,28,113,MS
STONE,Mississippi,45483,53750,18276,28,131,MS
KEMPER,Mississippi,31103,37359,9943,28,069,MS
SUNFLOWER,Mississippi,30838,38070,26168,28,133,MS
ADAMS,Mississippi,29936,39506,31266,28,001,MS
DESOTO,Mississippi,67038,79070,178975,28,033,MS
NOXUBEE,Mississippi,33784,46829,10700,28,103,MS
TATE,Mississippi,51030,61053,28404,28,137,MS
PANOLA,Mississippi,38304,45572,34190,28,107,MS
YALOBUSHA,Mississippi,41464,50422,12367,28,161,MS
BENTON,Mississippi,36258,46599,8232,28,009,MS
FRANKLIN,Mississippi,40219,50743,7733,28,037,MS
COAHOMA,Mississippi,29121,36595,23255,28,027,MS
JASPER,Mississippi,35872,46942,16505,28,061,MS
JONES,Mississippi,41775,53008,68352,28,067,MS
WALTHALL,Mississippi,30961,44394,14477,28,147,MS
MONROE,Mississippi,42354,56011,35673,28,095,MS
PONTOTOC,Mississippi,44759,53922,31618,28,115,MS
HOLMES,Mississippi,21504,29964,17737,28,051,MS
AMITE,Mississippi,33981,46163,12412,28,005,MS
MADISON,Mississippi,71824,90177,104562,28,089,MS
CALHOUN,Mississippi,37263,45521,14499,28,013,MS
MARION,Mississippi,32090,46898,24990,28,091,MS
TISHOMINGO,Mississippi,37681,48917,19441,28,141,MS
WAYNE,Mississippi,37706,54121,20373,28,153,MS
GREENE,Mississippi,49677,59943,13645,28,041,MS
MARSHALL,Mississippi,42233,50079,35599,28,093,MS
QUITMAN,Mississippi,25283,38883,7187,28,119,MS
PEARL RIVER,Mississippi,46901,57219,55219,28,109,MS
LEAKE,Mississippi,37096,49487,22792,28,079,MS
NESHOBA,Mississippi,37987,48150,29332,28,099,MS
RANKIN,Mississippi,65996,77388,152677,28,121,MS
WASHINGTON,Mississippi,29705,39709,46057,28,151,MS
LAWRENCE,Mississippi,41914,57303,12633,28,077,MS
PERRY,Mississippi,42469,50860,12006,28,111,MS
CHICKASAW,Mississippi,36548,46380,17193,28,017,MS
CARROLL,Mississippi,46052,65428,10070,28,015,MS
GEORGE,Mississippi,47292,56682,23917,28,039,MS
GRENADA,Mississippi,40122,49679,21088,28,043,MS
JEFFERSON,Mississippi,25019,30163,7225,28,063,MS
NEWTON,Mississippi,35958,45619,21360,28,101,MS
PRENTISS,Mississippi,39256,50317,25255,28,117,MS
SHARKEY,Mississippi,29394,43699,4404,28,125,MS
CHOCTAW,Mississippi,36777,52813,8277,28,019,MS
HANCOCK,Mississippi,48119,58159,46961,28,045,MS
ITAWAMBA,Mississippi,44567,53186,23462,28,057,MS
ISSAQUENA,Mississippi,24208,49028,1361,28,055,MS
JACKSON,Mississippi,51657,65797,142376,28,059,MS
LEFLORE,Mississippi,26735,36639,29222,28,083,MS
TUNICA,Mississippi,39370,41597,9988,28,143,MS
CLAIBORNE,Mississippi,29338,29064,9089,28,021,MS
HARRISON,Mississippi,47894,57569,204502,28,047,MS
LAUDERDALE,Mississippi,42534,52161,76279,28,075,MS
LINCOLN,Mississippi,42606,58037,34320,28,085,MS
SIMPSON,Mississippi,43850,51477,26888,28,127,MS
WINSTON,Mississippi,34724,44504,18229,28,159,MS
ATTALA,Mississippi,33767,45940,18437,28,007,MS
LAMAR,Mississippi,60328,78785,61969,28,073,MS
LEE,Mississippi,50559,63100,85072,28,081,MS
TALLAHATCHIE,Mississippi,29864,39185,14158,28,135,MS
SMITH,Mississippi,43105,58304,16009,28,129,MS
WARREN,Mississippi,45113,56307,46519,28,149,MS
CLARKE,Mississippi,43207,58222,15770,28,023,MS
MONTGOMERY,Mississippi,39840,46767,10068,28,097,MS
OKTIBBEHA,Mississippi,40453,66001,49512,28,105,MS
WEBSTER,Mississippi,45730,56781,9768,28,155,MS
ALCORN,Mississippi,42086,53263,37090,28,003,MS
CLAY,Mississippi,31833,42592,19640,28,025,MS
COVINGTON,Mississippi,38178,43847,18978,28,031,MS
HUMPHREYS,Mississippi,28962,34754,8389,28,053,MS
MADISON,Missouri,43636,56974,12179,29,123,MO
VERNON,Missouri,43276,53735,20595,29,217,MO
NODAWAY,Missouri,44232,62630,22359,29,147,MO
CHARITON,Missouri,46738,60568,7483,29,041,MO
WAYNE,Missouri,34316,42946,13195,29,223,MO
SCOTT,Missouri,44139,53789,38633,29,201,MO
BARTON,Missouri,44125,59736,11797,29,011,MO
CEDAR,Missouri,39365,46536,14043,29,039,MO
GASCONADE,Missouri,54885,66699,14711,29,073,MO
MACON,Missouri,42746,56453,15199,29,121,MO
OREGON,Missouri,33601,41403,10647,29,149,MO
STE. GENEVIEVE,Missouri,60129,77646,17848,29,186,MO
DOUGLAS,Missouri,37425,46410,13306,29,067,MO
